track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_min
4P6BuLsqtg5uISdE77ypI9,Ayy Ladies,Travis Porter,66,7co2UrRxl2TBgj3BCXIvnC,From Day 1,2012-05-28,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.905,0.782,10,-3.604,Minor,0.164,0.096,0,0.0623,0.798,96.055,211293,3.52155
0YL8rCxASTV9uBE9Sur0Ag,Shower Me With Your Love,Surface,50,4RzZ6XUkzv3yQPstb4tcHN,2nd Wave (Expanded Edition),1988,The Sound of New Jack Swing,0zn8nuASKC0PISqD9mxCSV,r&b,new jack swing,0.632,0.356,9,-10.811,Major,0.0309,0.523,5.76e-6,0.0961,0.197,131.28,294960,4.916
4PiOvTL3jYu8pvNMHjOP1B,Clean,Adia Victoria,24,4nneOM4v04jUA5AROq5qr3,Silences,2019-02-22,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.595,0.433,1,-9.739,Major,0.029,0.83,0.677,0.12,0.465,107.956,112973,1.8828833333333332
5hvXP3n724pq9Cx0FR3AAY,City of Dreams (feat. Ruben Haze),Dirty South & Alesso,0,5gt1XB2GWcifu9ZGOYSA0f,City of Dreams (feat. Ruben Haze),2012-09-10,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.472,0.829,4,-5.073,Major,0.0418,0.00329,0.00944,0.301,0.159,127.953,279375,4.65625
6xg61PHNCLvQClEJrT9p0V,What it Takes,Aaryn Doyle,31,2UFGffYhwvhVGzXYldlpZk,Camp Rock OST,2008-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.71,0.871,2,-6.196,Major,0.0794,0.369,3.52e-6,0.297,0.647,100.983,161920,2.6986666666666665
0zeoeHdThN0z9V8AAaQ2ML,Slow It Down,PRINSH,28,6MrIetX0CcUM11da8yHuyu,Slow It Down,2019-09-06,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.726,0.767,11,-4.367,Minor,0.0408,4.9e-4,0.589,0.313,0.344,124.007,348387,5.80645
6uFuNi4PcNQzT2uGOQ6Vdi,Sehera,Ali B,52,3eccvFj5TzuWgj10hkBpVY,Sehera,2019-08-12,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.52,0.876,8,-5.181,Minor,0.138,0.266,0,0.205,0.476,99.778,156000,2.6
7emvGfWGGflq16VgrcRx3r,Give It Away (feat. Paul Rey),Penthox,19,3UIVvJn03JxUFxiVWxjOua,Give It Away (feat. Paul Rey),2015-12-02,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.644,0.605,0,-7.021,Minor,0.0916,0.276,0,0.11,0.413,122.906,204654,3.4109
16DbWJjXzgIW1NPgy8hHqO,Gruv Select - Original Mix,Demarkus Lewis,24,3k8Y4tlZkT5AK4MziHl9Tc,Gruv Select,2016-09-12,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.804,0.603,2,-6.618,Major,0.0606,4.3e-5,0.0422,0.0669,0.685,125.001,399360,6.656
6keIGUqu0iqKnW7aSIKwOG,Not Myself,Foxx,36,68lvaOWscQXbYO5WGShCtd,Street Gossip,2007-10-01,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.847,0.811,1,-4.459,Major,0.231,0.00137,0,0.154,0.676,81.997,269373,4.48955
20H8UbFNGzekNvRbJsBoOY,More Than This Ft Dan Chandler of Evans Blue,HeavensDust,30,5XHh1fYsZ00MkWo8L5nPKm,The Sounds of Hope : The World Rocks for Japan,2014-03-10,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.396,0.857,1,-4.142,Minor,0.0342,0.114,0,0.105,0.209,174.028,225030,3.7505
1D1LnW0mJ46GStJcYzgA6V,So Sick,Arythma,36,2KId5ZtzaDumW4eGZf4sFZ,Life...Changing,2009-01-01,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.41,0.883,6,-5.648,Major,0.0384,0.00339,0,0.114,0.518,158.102,191987,3.1997833333333334
7dhGAjw1MVZRBHcktKo3Kd,Alive,Many Moor,34,2MGI79wRNacpp8Qmxh6ah9,Alive,2016-06-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.725,0.71,11,-4.624,Major,0.0291,0.0141,0,0.101,0.72,127.992,222187,3.703116666666667
7Lvia65hnEybyNffeaXIpL,Trika Trika,Faydee,61,3jYAXHAgIEFUaXtdbyOviV,Trika Trika,2019-10-24,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.825,0.606,6,-8.143,Minor,0.372,0.383,0,0.087,0.714,174.048,168647,2.810783333333333
1fnLlwkvCsfT6cF9TmWtAs,Jump! - Radio Edit,Ozi,8,5VDsHB6w9e7yJ4VV8GE3pN,Jump!,2014-05-22,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.78,0.744,1,-4.55,Major,0.0939,0.00256,0.618,0.124,0.545,127.958,225471,3.75785
7hJmJGSut55cp4jISbAUiV,Mad Money,Dave Nazza,29,5ea9otJcPJBnARt46i70Up,Mad Money,2019-11-08,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.801,0.762,7,-5.875,Major,0.0475,0.1,0,0.206,0.391,110.014,170635,2.843916666666667
5eBAi26nr0KPcO3ko2hvLN,M.I.A,Khea;Omar Varela,0,1Ezq1NeBW0bDVnuPcHO3nX,M.I.A,2018-06-01,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.806,0.722,9,-2.463,Major,0.0389,0.203,0,0.0957,0.569,134.984,206222,3.4370333333333334
4N4STDrAmiZoVLVFGwDXp3,Caribeña,Lorena Blume,40,6pqif5AJYmhoYERQhbHVyM,Caribeña,2019-03-22,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.658,0.334,7,-13.731,Major,0.129,0.408,1.25e-5,0.67,0.641,80.684,191141,3.1856833333333334
08V9Lvq19LbR3IlgL2AYXv,Drop Your Love (feat. Dirty Radio),Young Franco,45,7hOuCCSd0CBoFNlDGEGcSf,Drop Your Love (feat. Dirty Radio),2016-03-14,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.661,0.806,5,-6.194,Minor,0.437,0.0163,0,0.117,0.475,121.216,207022,3.4503666666666666
09XSuuguGGVoUirsD67SWZ,Stompin' to My Beat,Haus of Panda,34,6qEnWiEqq1eltiWFTL80hV,Stompin' to My Beat,2018-12-14,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.733,0.981,6,-2.816,Minor,0.058,0.011,0.941,0.0412,0.468,127.987,217500,3.625
1MOGJQsVeaRcXY6heJz5UZ,Can't Stop Playing (Makes Me High) [feat. Ane Brun] - Oliver Heldens & Gregor Salto Vocal Mix Edit,DR. KUCHO!,57,5lRUvxwXDbnzFQIpxgpp6x,Can't Stop Playing (Remixes),2005,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.708,0.904,6,-4.9,Major,0.0408,0.0863,1.79e-4,0.178,0.75,125.002,157466,2.624433333333333
6k0eaZimYD82ZfYXxg9s9E,4runner,prettyboyshav,46,3AUr3X0sPqg83RcXi0OwqF,4runner,2019-06-14,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.636,0.642,1,-8.494,Major,0.032,0.00488,1.52e-6,0.0928,0.609,125.006,248314,4.138566666666667
5pqUc0SPA1EmhdOyD9Ou45,Sexual,NEIKED,51,5vaB9ySiFpfeKfzBMa4jjH,Sexual,2016-08-26,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.793,0.567,2,-7.604,Major,0.0813,0.0687,0,0.0663,0.813,108.007,188889,3.14815
4prKnlKzzw1O8KoxjqExdR,Looking Like This,Lyre Le Temps,52,0cMzi6MjuV1PYZMPHObpJh,Outside the Box,2013-11-11,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.74,0.762,5,-5.172,Minor,0.158,0.0657,0,0.182,0.829,115.085,214113,3.56855
2EDHz4tC3pZDkxAJln2sB3,Energia,Tim Hox,37,1DAYMa9ojJpOW07foafYqb,Energia,2019-12-13,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.806,0.811,11,-6.366,Minor,0.0689,0.0123,0.094,0.772,0.899,125.968,204772,3.4128666666666665
3Xzog9enTvbsc0G7G9M58D,Shut Up and Dance - Live Acoustic - 2015,WALK THE MOON,63,7gVpldI2kuvncnrLtiOcDl,Shut Up And Dance (Acoustic),2015-09-04,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.82,0.615,0,-4.548,Major,0.0466,0.151,0,0.204,0.768,129.874,193987,3.2331166666666666
0GDVj31c8AxWXjWFzVFu0d,Reload - Radio Edit,Sebastian Ingrosso,57,0sYC49Fgvnis4WRTv2qBSc,Reload (Remixes),2013-01-01,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.484,0.724,9,-4.633,Minor,0.0522,0.0736,0,0.0631,0.433,128.038,221280,3.688
5CF8imCLvp95nd5EY9f2y2,Khatarnaak,Gippy Grewal,52,6d8ixF99VqBtUQ8eKC6JHD,Khatarnaak (Original),2019-12-01,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.816,0.699,1,-4.271,Major,0.292,0.699,0,0.417,0.645,140.041,185742,3.0957
71vsEyBd4X1D5BUmLdFSVH,Black Widow,Iggy Azalea,66,6lBTYoX7ZzU2Xbf8RHAv0u,The New Classic,2014-01-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.743,0.72,11,-3.753,Major,0.124,0.192,3.86e-4,0.109,0.519,163.99,209423,3.4903833333333334
2zUwVdcaXijMUqLsp9BycM,Dum Dee Dum - JiKay Remix,Keys N Krates,56,5PbBLHgCWGbZgdlsAOkTSg,"All Trap Music, Vol. 4",2015-10-02,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.781,0.854,11,-7.411,Minor,0.311,0.0159,0.0493,0.15,0.493,100.043,182387,3.0397833333333333
4HGmG34rGeFn4BsJ2OjBMH,Feel Good,Dark Culture,18,0AphCRBM2yOFq31v9NfxOS,Feel Good,2019-12-06,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.71,0.904,5,-5.337,Minor,0.0434,0.0946,0.754,0.426,0.457,120.011,198077,3.301283333333333
2E3iBt2YI8AjaN11CH9xly,Insecure,Billy Bueffer,60,5zx7Sjt0H7gAenVv6skMAU,Insecure,2019-10-04,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.682,0.572,3,-8.264,Major,0.0946,0.0616,0,0.147,0.306,79.951,204000,3.4
08UUpcePtj2DEgjPAQHxQT,Triste,Kase.O,49,5HTtQMQxpNk64Uj1zXjufs,El Círculo (Versión Exclusiva de Spotify),2016-09-23,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.868,0.357,5,-10.594,Minor,0.12,0.649,6.59e-5,0.0767,0.77,140.04,149080,2.4846666666666666
0e6pxMzwePXAxNuNzkmG3R,Too Good,Christian Kuria,45,6qKb0M3i1ao4rDwvd7f0Jc,Too Good,2018-12-28,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.734,0.326,5,-11.994,Minor,0.0835,0.24,1.61e-6,0.144,0.533,80.042,277500,4.625
5d8oGGLO8aTA8meCTykKk4,Lit,Charles DaBeast,14,1lh6JiyR2XSEIZj6nRCDjx,Lit,2019-12-31,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.785,0.368,3,-8.926,Minor,0.0975,0.097,0,0.155,0.563,115.042,234005,3.9000833333333333
2uSfFZG8Bfrfo7Q2bm98JC,Something,Funk Machine,42,13gk0UtoswsSHqX3SS9xIF,Something,2019-02-08,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.538,0.869,8,-5.973,Major,0.064,0.0181,0,0.0968,0.381,160.089,171000,2.85
2zCW30TJznvDp6tBhAAIHC,Give It All - Vylw Remix,Urban Praise Project,24,4EILMTK13xcHC8pAiq4MLx,Give It All (Vylw Remix),2019-11-15,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.771,0.929,0,-3.482,Minor,0.0702,0.153,0,0.106,0.717,121.937,180698,3.011633333333333
7mE95kOkRSH7MQ7JdodZQr,No Amasso,Riko Viana,16,59RLj5GaGUUwbZLp3v5LNT,No Amasso,2019-11-07,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.791,0.82,6,-8.239,Minor,0.148,0.0177,2.82e-5,0.0859,0.857,105.993,143915,2.3985833333333333
424ga21oScJ3e1YvT9JxlT,Boogie in Zero Gravity - Extended Version,Black Strobe,0,79uEeMciy2R8gq2JeqBmwY,Boogie In Zero Gravity,2012-07-16,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.777,0.703,11,-6.92,Minor,0.0569,0.0112,0.743,0.0765,0.975,123.006,406575,6.77625
1bJIEtBbAA5RKl6vo6v0es,Travellers,Ran the Man,56,52gMQAcOxIRVUKsVRBxyHe,Travellers,2019-07-26,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.596,0.585,5,-11.634,Minor,0.034,0.565,0.904,0.199,0.132,119.002,200078,3.334633333333333
1rNyaI4WQlNHb4P2p3YIwg,Dull Days,Robbers,29,6Hd7wPTD3M3E1ZjlF4GZnV,Endless Perspectives,2019-04-02,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.557,0.641,11,-7.614,Major,0.0324,0.00733,0.00964,0.113,0.425,111.962,237857,3.9642833333333334
0AVgswyxPhTPVKFrupJphk,Recoil,K3L,29,6Eq0vgCDr4MefSj5b10H19,Recoil,2019-10-04,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.746,0.97,2,-5.264,Major,0.13,0.0028,0.184,0.703,0.391,128.041,203458,3.3909666666666665
23AlECRNyoiDwmx9o9E0tD,Siempre Tan Ron,Vicente Cifuentes,38,5K9eNlOyKb4qjM7T25C3Ca,Siempre Tan Ron,2018-11-23,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.777,0.603,2,-8.491,Major,0.0304,0.417,0.287,0.113,0.879,126.971,174206,2.9034333333333335
1vg19ggPSDALJKVdzvEvl3,Back In The Days,Coeo,0,0Nsxhl2biAO7wLGwB1Ht9C,The Masquerade (Mixed by Claptone),2016-10-28,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.946,0.566,8,-11.269,Minor,0.102,7.88e-4,0.722,0.103,0.402,124.989,340758,5.6793
54rZW5jkApNTZ5FOqU10bU,Compass,ARMAN,41,5XaQnx7fQ1IUyVvOwdy94E,Compass,2019-09-06,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.641,0.635,8,-7.294,Minor,0.0334,0.196,0,0.398,0.608,100.016,191750,3.1958333333333333
500h8jAdr7LvzzXlm1qxtK,Magic,Pilot,57,2ECNvuuHKvd8x0Qy2737Rw,From The Album Of The Same Name,2009-12-07,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.394,0.589,9,-6.68,Minor,0.0608,0.346,0,0.134,0.727,203.176,186333,3.10555
589Y5xhSccSNjd4qi9nktS,Top Down - Main,Swizz Beatz,0,0qu2lW8BMScfALlBRuesrb,One Man Band Man,2007-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.584,0.872,10,-3.477,Minor,0.0616,0.114,0,0.139,0.815,94.018,188933,3.1488833333333335
69GusrRWpSSIoZGWc67l2M,Epic Days,Eclectic Sound,6,3l42QZCor0VBrl64BKfZQz,Searching for Words,2020-01-15,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.713,0.715,5,-9.234,Minor,0.0358,0.0756,0.852,0.156,0.684,122.002,239361,3.98935
0Lbw9FBbnN9vgiPWnD6Lrt,349,MINST,18,1pekDtlDDkzan59mOreZ5F,Det finns ingen ärlighet,2019-11-29,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.497,0.715,3,-8.792,Major,0.032,1.24e-5,0.357,0.301,0.366,109.041,224496,3.7416
5esTnUp3cLgKsU2Etci2Ao,Ordinary - Lake People's Circle Motive Remix,Kollektiv Turmstrasse,42,3dWqD6pjAcJmMwYflzbykp,Ordinary,2012-08-27,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.73,0.488,11,-9.117,Minor,0.0457,0.19,0.864,0.0527,0.097,121.003,499282,8.321366666666666
0FilMYb2ATvOOmJPtEH0t3,Make Me Dizzy (Radio Edit),Phos Toni,36,1a3Ce15aKCM4me0RqMLIUZ,Make Me Dizzy (Radio Edit),2017-02-21,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.939,0.72,5,-7.119,Minor,0.0869,0.00188,0.827,0.0412,0.509,123.992,250767,4.17945
6zBPAwZlbvAmIWSJDEvV2V,Celosa,Alejandro Gonzalez,54,5kTrXlgBrSQl6zV6hjkK8k,Celosa,2019-03-22,Verano Forever,37i9dQZF1DXdnGF35OawbN,latin,reggaeton,0.685,0.939,1,-3.981,Major,0.0408,0.0367,0,0.288,0.778,92.023,180429,3.00715
26NEo4Ar57Ph1daWpZX4ke,Love And Choppa,NGC Daddy,67,4cTdjeCkYYssaUIWdhZhyF,Love And Choppa,2019-08-04,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.897,0.513,8,-9.653,Major,0.389,0.521,5.83e-4,0.072,0.798,130.077,140856,2.3476
0LzkyidnSi4N2k4CVm9Jrn,P.D.R.,The Bergamot,18,54giEuxyxwkAFOzxyxTbOK,Mayflies,2019-09-19,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.625,0.633,2,-7.211,Major,0.0336,0.00885,3.66e-6,0.118,0.613,162.063,242426,4.0404333333333335
2enPRFda84VE2wtI8c86Uf,Always Forever,Cults,60,6WnfWrfsfu7T9TXbHIFHX9,Static,2013-10-11,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.174,0.742,8,-5.93,Major,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,3.7291166666666666
57Y3UccJEJqT8w8RWkUAz0,Upside Down,Diana Ross,65,0Gy4phN6Xwx4uyskE7Wkls,Diana,1980-05-22,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.887,0.904,5,-5.107,Minor,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827,4.08045
2pX4FpOgwItRVPPUFdRcxA,Smooth (feat. Rob Thomas),Santana,59,1n12Kl9IoHSk65OcZDutSH,Supernatural (Legacy Edition),1999,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.609,0.923,9,-3.908,Major,0.0338,0.16,4.73e-6,0.295,0.961,115.996,294987,4.91645
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,78,52AeC4gwbxDfFlLHgK1ByD,Urban Hymns (Remastered 2016),1997-09-29,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.356,0.917,9,-6.006,Major,0.0479,0.0335,0,0.406,0.518,171.176,357267,5.95445
6JDDlMJEiDiDPOeotCWUG8,Ahora que tú no me ves,Alex Ubago,51,39uqK3bQBWWTF3VFxL1eUM,Ahora que tú no me ves,2019-11-29,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.746,0.63,8,-6.55,Major,0.0282,0.007,0,0.0906,0.43,102.064,215342,3.5890333333333335
06VL0LPGJodM9Kq7j2mpcu,Rise,Onur Ormen,35,6TfsBtepltkzcQIKSSkXnF,Rise,2019-02-17,Arabic Trap,37i9dQZF1DXcC6YLqj8ET8,rap,trap,0.579,0.827,2,-5.013,Major,0.0505,0.0618,0.021,0.0926,0.271,159.97,137125,2.285416666666667
5bWS96mfbc2Fx7D65T2EoM,Red Wine,Quinn O’Donnell,25,5NloteDjbX2wiZaAhhLdtU,Red Wine,2020-01-10,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.589,0.137,2,-19.26,Major,0.0307,0.595,7e-4,0.105,0.139,134.681,244994,4.083233333333333
3c6vdiLeV9DUbTMWk5H3se,Goodbye Girl,David Gates,58,6In7MCrPTTezZiHrdFtSDd,Goodbye Girl,1978,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.467,0.255,8,-15.963,Minor,0.0372,0.605,3.1e-4,0.273,0.243,120.174,168867,2.81445
3icBDBRl7DcA5ZjMkN5O0G,ocean.dance.,Fushou.,41,3aA6T0v54H0ruKYstpMFJ3,revelation.,2018-07-21,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.529,0.398,8,-11.062,Major,0.567,0.956,0.943,0.118,0.406,81.216,208193,3.469883333333333
5UIWjTjp3HqQw7LiijAeK1,On The Level,Cannaboy,27,6L41iDcGgIlIhosrmQ5DEm,Thug,2019-08-05,F**KIN PERFECT,3CzQZEf6jmEjDmBIVO9rdR,latin,latin pop,0.686,0.825,6,-6.602,Minor,0.195,0.0418,0,0.873,0.361,136.014,261429,4.35715
0BvvhRyleab8gLZLU7QrhZ,Baila Mais,Orgânico,68,0Zl7FlE80YvtTKkIY6TOab,Baila Mais,2019-05-07,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.757,0.547,7,-5.509,Minor,0.0353,0.462,0,0.0789,0.527,101.023,386139,6.43565
1JYfHi3cPAR8983cL45bLp,Baby Talk - Edit,Alisha,32,65JUZwlOTFaV9clxezkTID,Vanguard Dance Classics (Pt. 1),2007-01-01,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.707,0.932,6,-7.538,Minor,0.0511,0.0117,0.0157,0.384,0.835,114.658,338227,5.6371166666666666
7EEaV81pUNKvqsTrEHGoQH,Erase The Pain,Palisades,61,3OTWWdNFbxGzWTJBX7588m,Erase The Pain,2018-12-28,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.466,0.864,3,-5.586,Minor,0.0976,5.45e-5,0,0.234,0.481,138.075,197835,3.29725
6h3NfvlWed8jwv1xECzQE4,Crush,Beckett,37,0BqlMoauOZmhtKbVZ5Dlhc,Primetime,2016-12-24,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.709,0.545,0,-10.37,Major,0.0359,0.284,0.948,0.0529,0.587,112.631,226647,3.77745
34vUTgWAkkYbs5WjA9uuXe,Elevare,Krunk!,31,3rrkDADjvldGXy10PYX70k,Elevare,2018-12-07,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.622,0.951,9,-2.709,Minor,0.0397,0.00814,0.718,0.324,0.289,133.994,168358,2.8059666666666665
5omSKZvHQUH8WRUTOTC1cU,Is There Anybody Lonely,Sir Charles Jones,38,7rEU6ow2WhvGWQr7HyTzKE,The Best of Sir Charles Jones - For Your Love,2008-01-10,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.791,0.44,0,-8.443,Major,0.0416,0.64,0,0.0926,0.553,110.105,279507,4.65845
6LqiE1yBBf9IuTxaTpTyiF,Kissing You,Keith Washington,45,2WlxCpHYQ4GyjqFnkPhQrb,Make Time For Love,1991-04-16,The Sound of New Jack Swing,0zn8nuASKC0PISqD9mxCSV,r&b,new jack swing,0.494,0.495,7,-8.855,Major,0.0312,0.184,0,0.127,0.233,126.515,260013,4.33355
7fmmaDJBKinXoLsZAI4FKa,Cheap Wine - 2011 Remastered,Cold Chisel,0,0o6MdONtnU2Cz6jXN2Os5w,The Complete Cold Chisel,2013-01-01,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.681,0.893,0,-3.519,Major,0.037,0.178,0,0.213,0.815,123.651,205132,3.4188666666666667
3j8EEMm9kbPLqByuaHmUmQ,Girls Dem Sugar,Beenie Man,53,1KtvMb8plzeWby752rMPBF,Art And Life,2000-01-01,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.603,0.782,2,-4.832,Major,0.162,0.118,0,0.363,0.731,124.303,257893,4.298216666666667
2qKTOaX1ZeMWn3aKhpxkz5,Round And Round,Ariel Pink,57,1dO7qBlkQXYENJaHfK7h56,Before Today,2010-06-07,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.665,0.59,1,-6.831,Minor,0.0257,0.358,0.628,0.564,0.577,110.069,308680,5.144666666666667
5B4aDOvZnl4A9JYBYAksIl,Billie Jean,Honeywagon,34,5bnpTjo2c8LCWIxGL15E61,Songs From Neverland,2010-08-24,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.743,0.422,7,-11.887,Minor,0.0331,0.541,2.26e-6,0.149,0.69,111.933,285920,4.765333333333333
12LU5Tp6xEaJ8qMdaLO4MW,Neon,Frida Sundemo,0,5GlJD1iZGNGKTwoss2ga7b,Lit Up By Neon,2014-05-05,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.483,0.608,2,-10.541,Major,0.053900000000000003,0.886,0.0153,0.107,0.166,142.016,228120,3.802
5o0WVQVV5bxs13WnWa3mVo,Noches de Fantasía - Salsa Mix,Roberto Antonio,33,5i7YblMCSpOEDCF0BO1pmJ,Noches de Fantasía (Remixes),2019-10-25,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.692,0.83,5,-4.34,Minor,0.032,0.347,1.92e-6,0.111,0.961,112.027,241113,4.01855
6WCJyL4KetAqEZYhRq5S3f,Temptation,Corina,35,3NWhQd83spnzJAoPcy1tb1,Corina,2005-02-08,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.609,0.771,7,-10.663,Major,0.0428,2.74e-4,0.05,0.038,0.565,118.352,241533,4.02555
